,table_name_left,column_index_left,table_name_right,column_index_right,label
15599,Event_chrisjerichocruise.com_September2020_CPA.json.gz,9,Event_libbyburgess.com_September2020_CPA.json.gz,8,1
15600,Product_avinstalls.co.uk_September2020_CPA.json.gz,14,Event_hongkongcheapo.com_September2020_CPA.json.gz,9,1
15601,Event_chrisjerichocruise.com_September2020_CPA.json.gz,9,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,4,1
15602,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,8,Event_goletachamber.com_September2020_CPA.json.gz,10,1
15603,Product_beginhomedecor.com_September2020_CPA.json.gz,6,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,10,1
15604,Event_ninjaguide.com_September2020_CPA.json.gz,9,Product_autochristmascards.com_September2020_CPA.json.gz,6,1
15605,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,10,Event_goletachamber.com_September2020_CPA.json.gz,10,1
15606,Product_eastdevoncars.co.uk_September2020_CPA.json.gz,5,Event_libbyburgess.com_September2020_CPA.json.gz,8,1
15607,Product_eastdevoncars.co.uk_September2020_CPA.json.gz,5,Product_bettershelters.com_September2020_CPA.json.gz,2,1
15608,Event_ninjaguide.com_September2020_CPA.json.gz,9,Book_manualscenter.com_September2020_CPA.json.gz,7,1
15609,Product_michaelkors.eu_September2020_CPA.json.gz,6,Event_pintrader.club_September2020_CPA.json.gz,9,1
15610,Book_abebooks.com_September2020_CPA.json.gz,7,Event_chrisjerichocruise.com_September2020_CPA.json.gz,9,1
15611,Product_slightlyburntout.com_September2020_CPA.json.gz,5,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,8,1
15612,Product_michaelkors.eu_September2020_CPA.json.gz,6,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,8,1
15613,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,3,Event_tlabc.org_September2020_CPA.json.gz,10,1
15614,Event_hongkongcheapo.com_September2020_CPA.json.gz,9,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,3,1
15615,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,4,Product_michaelkors.co.uk_September2020_CPA.json.gz,8,1
15616,Product_michaelkors.eu_September2020_CPA.json.gz,4,Product_michaelkors.co.uk_September2020_CPA.json.gz,8,1
15617,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,4,Product_michaelkors.eu_September2020_CPA.json.gz,4,1
15618,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,4,Product_giant-redwood.com_September2020_CPA.json.gz,5,1
15619,Product_michaelkors.co.uk_September2020_CPA.json.gz,8,Product_giant-redwood.com_September2020_CPA.json.gz,5,1
15620,Product_giant-redwood.com_September2020_CPA.json.gz,5,Product_michaelkors.eu_September2020_CPA.json.gz,4,1
15621,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,9,Event_borusansanat.com_September2020_CPA.json.gz,2,1
15622,Event_wyattfirm.com_September2020_CPA.json.gz,2,Event_borusansanat.com_September2020_CPA.json.gz,2,1
15623,Product_giant-redwood.com_September2020_CPA.json.gz,6,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,9,1
15624,Product_giant-redwood.com_September2020_CPA.json.gz,6,Event_jesseleepeterson.com_September2020_CPA.json.gz,5,1
15625,Product_giant-redwood.com_September2020_CPA.json.gz,6,Event_borusansanat.com_September2020_CPA.json.gz,2,1
15626,Event_jesseleepeterson.com_September2020_CPA.json.gz,5,Event_wyattfirm.com_September2020_CPA.json.gz,2,1
15627,Product_giant-redwood.com_September2020_CPA.json.gz,6,Event_wyattfirm.com_September2020_CPA.json.gz,2,1
15628,Event_wyattfirm.com_September2020_CPA.json.gz,2,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,9,1
15629,Event_jesseleepeterson.com_September2020_CPA.json.gz,5,Product_greenlightmusickalamazoo.com_September2020_CPA.json.gz,9,1
15630,Event_jesseleepeterson.com_September2020_CPA.json.gz,5,Event_borusansanat.com_September2020_CPA.json.gz,2,1
15631,Product_columbiascflorist.com_September2020_CPA.json.gz,4,Product_aliveskinhair.com.au_September2020_CPA.json.gz,2,1
15632,Product_aliveskinhair.com.au_September2020_CPA.json.gz,2,Event_libbyburgess.com_September2020_CPA.json.gz,4,1
15633,Event_goletachamber.com_September2020_CPA.json.gz,5,Product_serverpartsdirect.com_September2020_CPA.json.gz,9,1
15634,Event_libbyburgess.com_September2020_CPA.json.gz,4,Event_ninjaguide.com_September2020_CPA.json.gz,4,1
15635,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,2,SportsEvent_afootballreport.com_September2020_CPA.json.gz,6,1
15636,Product_avinstalls.co.uk_September2020_CPA.json.gz,9,Product_avinstalls.co.uk_September2020_CPA.json.gz,2,1
15637,Product_avinstalls.co.uk_September2020_CPA.json.gz,2,Product_aliveskinhair.com.au_September2020_CPA.json.gz,2,1
15638,Event_goletachamber.com_September2020_CPA.json.gz,5,Product_aliveskinhair.com.au_September2020_CPA.json.gz,2,1
15639,Product_serverpartsdirect.com_September2020_CPA.json.gz,9,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,3,1
15640,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,3,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,7,1
15641,SportsEvent_ahockeyreport.com_September2020_CPA.json.gz,6,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,7,1
15642,Event_ninjaguide.com_September2020_CPA.json.gz,4,Product_avinstalls.co.uk_September2020_CPA.json.gz,2,1
15643,SportsEvent_ahockeyreport.com_September2020_CPA.json.gz,6,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,2,1
15644,Event_libbyburgess.com_September2020_CPA.json.gz,4,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,7,1
15645,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,2,Product_avinstalls.co.uk_September2020_CPA.json.gz,9,1
15646,Product_serverpartsdirect.com_September2020_CPA.json.gz,9,Event_libbyburgess.com_September2020_CPA.json.gz,4,1
15647,Event_ninjaguide.com_September2020_CPA.json.gz,4,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,2,1
15648,Product_avinstalls.co.uk_September2020_CPA.json.gz,2,Event_indiaheritagewalks.org_September2020_CPA.json.gz,5,1
15649,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,2,Event_goletachamber.com_September2020_CPA.json.gz,5,1
15650,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,7,Product_avinstalls.co.uk_September2020_CPA.json.gz,9,1
15651,Product_avinstalls.co.uk_September2020_CPA.json.gz,5,Product_aliveskinhair.com.au_September2020_CPA.json.gz,5,1
15652,Product_michaelkors.co.uk_September2020_CPA.json.gz,9,Product_slightlyburntout.com_September2020_CPA.json.gz,3,1
15653,Product_serverpartsdirect.com_September2020_CPA.json.gz,4,Product_michaelkors.co.uk_September2020_CPA.json.gz,9,1
15654,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,Product_slightlyburntout.com_September2020_CPA.json.gz,3,1
15655,Product_avinstalls.co.uk_September2020_CPA.json.gz,6,Product_michaelkors.eu_September2020_CPA.json.gz,7,1
15656,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,Product_michaelkors.eu_September2020_CPA.json.gz,7,1
15657,Book_abebooks.com_September2020_CPA.json.gz,10,Product_borosyndicate.com_September2020_CPA.json.gz,5,1
15658,Product_autochristmascards.com_September2020_CPA.json.gz,2,Product_michaelkors.co.uk_September2020_CPA.json.gz,9,1
15659,Product_serverpartsdirect.com_September2020_CPA.json.gz,4,Product_autochristmascards.com_September2020_CPA.json.gz,2,1
15660,Product_borosyndicate.com_September2020_CPA.json.gz,5,Product_serverpartsdirect.com_September2020_CPA.json.gz,4,1
15661,Product_borosyndicate.com_September2020_CPA.json.gz,5,Product_michaelkors.co.uk_September2020_CPA.json.gz,9,1
15662,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,Product_serverpartsdirect.com_September2020_CPA.json.gz,11,1
15663,Product_slightlyburntout.com_September2020_CPA.json.gz,3,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,9,1
15664,Product_michaelkors.co.uk_September2020_CPA.json.gz,9,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,1
15665,Product_avinstalls.co.uk_September2020_CPA.json.gz,6,Product_slightlyburntout.com_September2020_CPA.json.gz,3,1
15666,Product_michaelkors.eu_September2020_CPA.json.gz,7,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,9,1
15667,Product_borosyndicate.com_September2020_CPA.json.gz,5,Product_avinstalls.co.uk_September2020_CPA.json.gz,6,1
15668,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,Product_autochristmascards.com_September2020_CPA.json.gz,2,1
15669,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,9,Product_borosyndicate.com_September2020_CPA.json.gz,5,1
15670,Book_abebooks.com_September2020_CPA.json.gz,10,Product_serverpartsdirect.com_September2020_CPA.json.gz,11,1
15671,Product_michaelkors.eu_September2020_CPA.json.gz,7,Product_serverpartsdirect.com_September2020_CPA.json.gz,11,1
15672,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,1
15673,Product_serverpartsdirect.com_September2020_CPA.json.gz,2,Product_dermalogica.com_September2020_CPA.json.gz,2,1
15674,Product_avinstalls.co.uk_September2020_CPA.json.gz,11,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,1
15675,Product_dermalogica.com_September2020_CPA.json.gz,2,Product_avinstalls.co.uk_September2020_CPA.json.gz,11,1
15676,Product_michaelkors.eu_September2020_CPA.json.gz,5,Product_serverpartsdirect.com_September2020_CPA.json.gz,2,1
15677,Product_columbiascflorist.com_September2020_CPA.json.gz,1,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,1
15678,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,1
15679,Product_avinstalls.co.uk_September2020_CPA.json.gz,11,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,1
15680,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,Product_avinstalls.co.uk_September2020_CPA.json.gz,11,1
15681,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,Product_columbiascflorist.com_September2020_CPA.json.gz,1,1
15682,Product_dermalogica.com_September2020_CPA.json.gz,2,Product_michaelkors.eu_September2020_CPA.json.gz,5,1
15683,Product_dermalogica.com_September2020_CPA.json.gz,2,Product_columbiascflorist.com_September2020_CPA.json.gz,1,1
15684,Product_dermalogica.com_September2020_CPA.json.gz,2,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,1
15685,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,Product_columbiascflorist.com_September2020_CPA.json.gz,1,1
15686,Product_serverpartsdirect.com_September2020_CPA.json.gz,2,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,1
15687,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,Product_dermalogica.com_September2020_CPA.json.gz,2,1
15688,Product_michaelkors.eu_September2020_CPA.json.gz,5,Product_michaelkors.co.uk_September2020_CPA.json.gz,4,1
15689,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,Product_lords-electrical.co.uk_September2020_CPA.json.gz,3,1
15690,Product_serverpartsdirect.com_September2020_CPA.json.gz,2,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,1,1
15691,Product_avinstalls.co.uk_September2020_CPA.json.gz,11,Product_michaelkors.eu_September2020_CPA.json.gz,5,1
15692,Product_borosyndicate.com_September2020_CPA.json.gz,10,Product_avinstalls.co.uk_September2020_CPA.json.gz,13,1
15693,Product_avinstalls.co.uk_September2020_CPA.json.gz,13,Product_serverpartsdirect.com_September2020_CPA.json.gz,8,1
15694,Product_slightlyburntout.com_September2020_CPA.json.gz,11,Product_avinstalls.co.uk_September2020_CPA.json.gz,13,1
15695,Product_borosyndicate.com_September2020_CPA.json.gz,10,Product_slightlyburntout.com_September2020_CPA.json.gz,11,1
15696,Product_slightlyburntout.com_September2020_CPA.json.gz,11,Product_serverpartsdirect.com_September2020_CPA.json.gz,8,1
15697,Product_borosyndicate.com_September2020_CPA.json.gz,10,Product_serverpartsdirect.com_September2020_CPA.json.gz,8,1
15698,Product_borosyndicate.com_September2020_CPA.json.gz,4,Product_slightlyburntout.com_September2020_CPA.json.gz,4,1
15699,Product_lords-electrical.co.uk_September2020_CPA.json.gz,4,Product_borosyndicate.com_September2020_CPA.json.gz,4,1
15700,Product_slightlyburntout.com_September2020_CPA.json.gz,4,Product_lords-electrical.co.uk_September2020_CPA.json.gz,4,1
15701,Product_aliveskinhair.com.au_September2020_CPA.json.gz,10,Person_showcamsgirls.com_September2020_CPA.json.gz,5,1
15702,Person_bongacams.es_September2020_CPA.json.gz,5,Person_camjugs.com_September2020_CPA.json.gz,5,1
15703,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,Product_lords-electrical.co.uk_September2020_CPA.json.gz,5,1
15704,Person_showcamsgirls.com_September2020_CPA.json.gz,5,Person_bongacams.es_September2020_CPA.json.gz,5,1
15705,Person_bongochat.ru_September2020_CPA.json.gz,5,Person_llcam.com_September2020_CPA.json.gz,6,1
15706,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,Person_showcamsgirls.com_September2020_CPA.json.gz,5,1
15707,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,Person_camjugs.com_September2020_CPA.json.gz,5,1
15708,Person_showcamsgirls.com_September2020_CPA.json.gz,5,Person_cyclingoo.com_September2020_CPA.json.gz,9,1
15709,Person_showcamsgirls.com_September2020_CPA.json.gz,5,Person_bongochat.ru_September2020_CPA.json.gz,5,1
15710,Product_boddels.de_September2020_CPA.json.gz,11,Person_bongochat.ru_September2020_CPA.json.gz,5,1
15711,Product_boddels.de_September2020_CPA.json.gz,11,Person_llcam.com_September2020_CPA.json.gz,6,1
15712,Person_bongochat.ru_September2020_CPA.json.gz,5,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,1
15713,Person_bongochat.ru_September2020_CPA.json.gz,5,Product_aliveskinhair.com.au_September2020_CPA.json.gz,10,1
15714,Product_lords-electrical.co.uk_September2020_CPA.json.gz,5,Product_boddels.de_September2020_CPA.json.gz,11,1
15715,Product_lords-electrical.co.uk_September2020_CPA.json.gz,5,Person_bongacams.es_September2020_CPA.json.gz,5,1
15716,Person_bongochat.ru_September2020_CPA.json.gz,5,Person_bongacams.es_September2020_CPA.json.gz,5,1
15717,Person_showcamsgirls.com_September2020_CPA.json.gz,5,Product_lords-electrical.co.uk_September2020_CPA.json.gz,5,1
15718,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,Product_boddels.de_September2020_CPA.json.gz,11,1
15719,Person_showcamsgirls.com_September2020_CPA.json.gz,5,Person_llcam.com_September2020_CPA.json.gz,6,1
15720,Product_serverpartsdirect.com_September2020_CPA.json.gz,6,Person_bongacams.es_September2020_CPA.json.gz,5,1
15721,Product_michaelkors.co.uk_September2020_CPA.json.gz,3,Product_michaelkors.eu_September2020_CPA.json.gz,3,1
15722,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,1,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,2,1
15723,Product_beginhomedecor.com_September2020_CPA.json.gz,1,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,2,1
15724,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,2,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,1,1
15725,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,2,Product_beginhomedecor.com_September2020_CPA.json.gz,1,1
15726,Product_beginhomedecor.com_September2020_CPA.json.gz,1,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,1,1
15727,Product_beginhomedecor.com_September2020_CPA.json.gz,1,Product_serverpartsdirect.com_September2020_CPA.json.gz,7,1
15728,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,2,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,2,1
15729,Product_serverpartsdirect.com_September2020_CPA.json.gz,7,Product_american-bulldog-dog-breed-store.com_September2020_CPA.json.gz,2,1
15730,Product_alanmancesuzuki.com.au_September2020_CPA.json.gz,1,Product_serverpartsdirect.com_September2020_CPA.json.gz,7,1
15731,Product_dog-breed-bullmastiff.com_September2020_CPA.json.gz,2,Product_serverpartsdirect.com_September2020_CPA.json.gz,7,1
15732,JobPosting_talentor.com_September2020_CPA.json.gz,5,Event_pintrader.club_September2020_CPA.json.gz,7,1
15733,Person_theinmatesearch.org_September2020_CPA.json.gz,6,Event_westervillepubliclibrary.org_September2020_CPA.json.gz,2,1
15734,JobPosting_novartis.com_September2020_CPA.json.gz,5,Person_theinmatesearch.org_September2020_CPA.json.gz,6,1
15735,JobPosting_talentor.com_September2020_CPA.json.gz,5,Product_boddels.de_September2020_CPA.json.gz,1,1
15736,JobPosting_novartis.com_September2020_CPA.json.gz,5,JobPosting_frsrecruitment.com_September2020_CPA.json.gz,3,1
15737,Event_pintrader.club_September2020_CPA.json.gz,7,JobPosting_novartis.com_September2020_CPA.json.gz,5,1
15738,JobPosting_frsrecruitment.com_September2020_CPA.json.gz,3,JobPosting_talentor.com_September2020_CPA.json.gz,5,1
15739,Person_theinmatesearch.org_September2020_CPA.json.gz,6,Product_boddels.de_September2020_CPA.json.gz,1,1
15740,Event_pintrader.club_September2020_CPA.json.gz,7,Event_westervillepubliclibrary.org_September2020_CPA.json.gz,2,1
15741,JobPosting_novartis.com_September2020_CPA.json.gz,5,Product_boddels.de_September2020_CPA.json.gz,1,1
15742,Event_tlabc.org_September2020_CPA.json.gz,5,Person_theinmatesearch.org_September2020_CPA.json.gz,6,1
15743,JobPosting_frsrecruitment.com_September2020_CPA.json.gz,3,JobPosting_propel-together.com_September2020_CPA.json.gz,6,1
15744,Product_boddels.de_September2020_CPA.json.gz,1,Event_pintrader.club_September2020_CPA.json.gz,7,1
15745,Event_tlabc.org_September2020_CPA.json.gz,5,JobPosting_novartis.com_September2020_CPA.json.gz,5,1
15746,JobPosting_novartis.com_September2020_CPA.json.gz,5,Event_westervillepubliclibrary.org_September2020_CPA.json.gz,2,1
15747,Event_westervillepubliclibrary.org_September2020_CPA.json.gz,2,Event_tlabc.org_September2020_CPA.json.gz,5,1
15748,Event_pintrader.club_September2020_CPA.json.gz,7,JobPosting_frsrecruitment.com_September2020_CPA.json.gz,3,1
15749,Event_westervillepubliclibrary.org_September2020_CPA.json.gz,2,JobPosting_propel-together.com_September2020_CPA.json.gz,6,1
15750,Product_boddels.de_September2020_CPA.json.gz,1,Event_tlabc.org_September2020_CPA.json.gz,5,1
15751,JobPosting_frsrecruitment.com_September2020_CPA.json.gz,3,Person_theinmatesearch.org_September2020_CPA.json.gz,6,1
15752,Book_rebus.community_September2020_CPA.json.gz,9,CreativeWork_evpl.org_September2020_CPA.json.gz,3,1
15753,CreativeWork_evpl.org_September2020_CPA.json.gz,3,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,1
15754,Book_rebus.community_September2020_CPA.json.gz,9,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,1
15755,Person_jamplay.com_September2020_CPA.json.gz,2,Book_rebus.community_September2020_CPA.json.gz,9,1
15756,Book_rebus.community_September2020_CPA.json.gz,9,CreativeWork_dallaslibrary.org_September2020_CPA.json.gz,3,1
15757,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,Product_boddels.de_September2020_CPA.json.gz,2,1
15758,CreativeWork_evpl.org_September2020_CPA.json.gz,3,Person_jamplay.com_September2020_CPA.json.gz,2,1
15759,Person_theinmatesearch.org_September2020_CPA.json.gz,7,Product_boddels.de_September2020_CPA.json.gz,2,1
15760,CreativeWork_evpl.org_September2020_CPA.json.gz,3,Person_theinmatesearch.org_September2020_CPA.json.gz,7,1
15761,Book_rebus.community_September2020_CPA.json.gz,9,Person_theinmatesearch.org_September2020_CPA.json.gz,7,1
15762,Person_theinmatesearch.org_September2020_CPA.json.gz,7,Person_jamplay.com_September2020_CPA.json.gz,2,1
15763,Person_jamplay.com_September2020_CPA.json.gz,2,Product_boddels.de_September2020_CPA.json.gz,2,1
15764,CreativeWork_dallaslibrary.org_September2020_CPA.json.gz,3,Product_boddels.de_September2020_CPA.json.gz,2,1
15765,Book_rebus.community_September2020_CPA.json.gz,9,Product_boddels.de_September2020_CPA.json.gz,2,1
15766,Person_theinmatesearch.org_September2020_CPA.json.gz,7,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,1
15767,CreativeWork_dallaslibrary.org_September2020_CPA.json.gz,3,CreativeWork_evpl.org_September2020_CPA.json.gz,3,1
15768,CreativeWork_dallaslibrary.org_September2020_CPA.json.gz,3,Person_theinmatesearch.org_September2020_CPA.json.gz,7,1
15769,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,Person_jamplay.com_September2020_CPA.json.gz,2,1
15770,Product_boddels.de_September2020_CPA.json.gz,2,CreativeWork_evpl.org_September2020_CPA.json.gz,3,1
15771,CreativeWork_uticapubliclibrary.org_September2020_CPA.json.gz,3,CreativeWork_dallaslibrary.org_September2020_CPA.json.gz,3,1
15772,Product_boddels.de_September2020_CPA.json.gz,10,Product_beginhomedecor.com_September2020_CPA.json.gz,10,1
15773,Person_boxstat.co_September2020_CPA.json.gz,6,Product_boddels.de_September2020_CPA.json.gz,12,1
15774,Person_camjugs.com_September2020_CPA.json.gz,4,Product_boddels.de_September2020_CPA.json.gz,12,1
15775,Product_beginhomedecor.com_September2020_CPA.json.gz,8,Person_camjugs.com_September2020_CPA.json.gz,4,1
15776,Person_showcamsgirls.com_September2020_CPA.json.gz,4,Product_beginhomedecor.com_September2020_CPA.json.gz,8,1
15777,Product_boddels.de_September2020_CPA.json.gz,12,Person_llcam.com_September2020_CPA.json.gz,5,1
15778,Person_cyclingoo.com_September2020_CPA.json.gz,6,Person_camjugs.com_September2020_CPA.json.gz,4,1
15779,Product_beginhomedecor.com_September2020_CPA.json.gz,8,Product_boddels.de_September2020_CPA.json.gz,12,1
15780,Person_cyclingoo.com_September2020_CPA.json.gz,6,Person_boxstat.co_September2020_CPA.json.gz,6,1
15781,Person_boxstat.co_September2020_CPA.json.gz,6,Person_camjugs.com_September2020_CPA.json.gz,4,1
15782,Person_bongochat.ru_September2020_CPA.json.gz,4,Person_boxstat.co_September2020_CPA.json.gz,6,1
15783,Person_llcam.com_September2020_CPA.json.gz,5,Person_bongochat.ru_September2020_CPA.json.gz,4,1
15784,Person_bongacams.es_September2020_CPA.json.gz,8,Product_beginhomedecor.com_September2020_CPA.json.gz,8,1
15785,Person_showcamsgirls.com_September2020_CPA.json.gz,4,Person_boxstat.co_September2020_CPA.json.gz,6,1
15786,Person_bongochat.ru_September2020_CPA.json.gz,4,Person_bongacams.es_September2020_CPA.json.gz,8,1
15787,Person_camjugs.com_September2020_CPA.json.gz,4,Person_bongochat.ru_September2020_CPA.json.gz,4,1
15788,Person_cyclingoo.com_September2020_CPA.json.gz,6,Product_boddels.de_September2020_CPA.json.gz,12,1
15789,Person_cyclingoo.com_September2020_CPA.json.gz,6,Product_beginhomedecor.com_September2020_CPA.json.gz,8,1
15790,Product_boddels.de_September2020_CPA.json.gz,12,Person_bongacams.es_September2020_CPA.json.gz,8,1
15791,Person_boxstat.co_September2020_CPA.json.gz,6,Product_beginhomedecor.com_September2020_CPA.json.gz,8,1
15792,Person_showcamsgirls.com_September2020_CPA.json.gz,4,Product_boddels.de_September2020_CPA.json.gz,12,1
15793,Product_boddels.de_September2020_CPA.json.gz,13,Product_beginhomedecor.com_September2020_CPA.json.gz,11,1
15794,Product_beginhomedecor.com_September2020_CPA.json.gz,9,Product_beginhomedecor.com_September2020_CPA.json.gz,12,1
15795,Product_beginhomedecor.com_September2020_CPA.json.gz,9,Product_beginhomedecor.com_September2020_CPA.json.gz,7,1
15796,Product_beginhomedecor.com_September2020_CPA.json.gz,12,Product_beginhomedecor.com_September2020_CPA.json.gz,7,1
15797,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,12,Product_borosyndicate.com_September2020_CPA.json.gz,8,1
15798,Event_pintrader.club_September2020_CPA.json.gz,10,Event_ninjaguide.com_September2020_CPA.json.gz,6,1
15799,Product_slightlyburntout.com_September2020_CPA.json.gz,9,Event_pintrader.club_September2020_CPA.json.gz,10,1
15800,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,12,Product_slightlyburntout.com_September2020_CPA.json.gz,9,1
15801,Event_ninjaguide.com_September2020_CPA.json.gz,6,Product_slightlyburntout.com_September2020_CPA.json.gz,9,1
15802,Event_pintrader.club_September2020_CPA.json.gz,10,Event_goletachamber.com_September2020_CPA.json.gz,6,1
15803,Event_libbyburgess.com_September2020_CPA.json.gz,5,Event_pintrader.club_September2020_CPA.json.gz,10,1
15804,Event_tlabc.org_September2020_CPA.json.gz,9,Event_pintrader.club_September2020_CPA.json.gz,10,1
15805,Event_indiaheritagewalks.org_September2020_CPA.json.gz,9,Event_pintrader.club_September2020_CPA.json.gz,10,1
15806,Event_goletachamber.com_September2020_CPA.json.gz,6,Event_chrisjerichocruise.com_September2020_CPA.json.gz,7,1
15807,Event_libbyburgess.com_September2020_CPA.json.gz,5,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,12,1
15808,Event_tlabc.org_September2020_CPA.json.gz,9,Product_borosyndicate.com_September2020_CPA.json.gz,8,1
15809,Event_chrisjerichocruise.com_September2020_CPA.json.gz,7,Product_borosyndicate.com_September2020_CPA.json.gz,8,1
15810,Event_libbyburgess.com_September2020_CPA.json.gz,5,Product_slightlyburntout.com_September2020_CPA.json.gz,9,1
15811,Event_goletachamber.com_September2020_CPA.json.gz,6,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,12,1
15812,Event_goletachamber.com_September2020_CPA.json.gz,6,Event_tlabc.org_September2020_CPA.json.gz,9,1
15813,Product_slightlyburntout.com_September2020_CPA.json.gz,9,Event_indiaheritagewalks.org_September2020_CPA.json.gz,9,1
15814,Event_ninjaguide.com_September2020_CPA.json.gz,6,Event_internetdatingsuperconference.com_September2020_CPA.json.gz,12,1
15815,Event_tlabc.org_September2020_CPA.json.gz,9,Event_chrisjerichocruise.com_September2020_CPA.json.gz,7,1
15816,Event_goletachamber.com_September2020_CPA.json.gz,6,Product_slightlyburntout.com_September2020_CPA.json.gz,9,1
15817,Product_aliveskinhair.com.au_September2020_CPA.json.gz,4,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,3,1
15818,Product_aliveskinhair.com.au_September2020_CPA.json.gz,4,Product_columbiascflorist.com_September2020_CPA.json.gz,2,1
15819,Product_columbiascflorist.com_September2020_CPA.json.gz,2,Product_briarpatchfloralandgifts.com_September2020_CPA.json.gz,3,1
15820,Hotel_modesathorn.com_September2020_CPA.json.gz,5,CreativeWork_crumina.net_September2020_CPA.json.gz,5,1
15821,Book_oswaalbooks.com_September2020_CPA.json.gz,8,Hotel_sidefare.com_September2020_CPA.json.gz,14,1
15822,LocalBusiness_findaproofreader.com_September2020_CPA.json.gz,2,Book_worklizard.com_September2020_CPA.json.gz,8,1
15823,Hotel_lodging-world.com_September2020_CPA.json.gz,6,LocalBusiness_carshipio.com_September2020_CPA.json.gz,9,1
15824,Hotel_sidefare.com_September2020_CPA.json.gz,14,CreativeWork_crumina.net_September2020_CPA.json.gz,5,1
15825,Book_worklizard.com_September2020_CPA.json.gz,8,Movie_freshmovies.tv_September2020_CPA.json.gz,4,1
